YY,MM,RR
2012,7,20.4377358491
2012,7,-3.9622641509
2012,7,17.0377358491
2012,7,27.6377358491
2012,7,2.6377358491
2012,7,-3.9622641509
2012,7,-1.3622641509
2012,7,-3.9622641509
2012,7,0.4377358491
2012,7,2.0377358491
2012,7,80.6377358491
2012,7,35.4377358491
2012,7,57.2377358491
2012,7,43.0377358491
2012,7,0.2377358491
2012,7,10.2377358491
2012,7,-3.1622641509
2012,7,11.6377358491
2012,7,25.6377358491
2012,7,24.8377358491
2012,7,238.0377358491
2012,7,242.4377358491
2012,8,450.0377358491
2012,8,186.6377358491
2012,8,97.0377358491
2012,8,104.0377358491
2012,8,60.4377358491
2012,8,54.4377358491
2012,8,34.8377358491
2012,8,52.2377358491
2012,8,47.6377358491
2012,8,45.4377358491
2012,8,20.6377358491
2012,8,57.0377358491
2012,8,39.6377358491
2012,8,246.8377358491
2012,8,188.0377358491
2012,8,-0.7622641509
2012,8,-3.1622641509
2012,8,36.4377358491
2012,8,135.3377358491
2012,8,-1.3622641509
2012,8,-2.9622641509
2012,8,-2.1622641509
2012,8,-3.1622641509
2012,8,-1.1622641509
2012,8,48.0377358491
2012,8,60.8377358491
2012,8,93.0377358491
2012,8,2.1377358491
2012,8,8.0377358491
2012,8,23.7377358491
2012,8,0.0377358491
2012,9,9.6377358491
2012,9,16.2377358491
2012,9,-0.7622641509
2012,9,8.6377358491
2012,9,-3.1622641509
2012,9,-3.9622641509
2012,9,3.2377358491
2012,9,-3.1622641509
2012,9,-3.9622641509
2012,9,0.6377358491
2012,9,33.4377358491
2012,9,24.2377358491
2012,9,-3.9622641509
2012,9,-3.9622641509
2012,9,3.2377358491
2012,9,-3.1622641509
2012,9,-3.9622641509
2012,9,4.2377358491
2012,9,1.0377358491
2012,9,-2.1622641509
2012,9,7.0377358491
2012,9,2.6377358491
2012,9,-3.9622641509
2012,9,-3.9622641509
2012,9,0.1377358491
2012,9,-3.9622641509
2012,9,-3.9622641509
2012,9,7.2377358491
2012,9,-2.5622641509
2012,9,98.4377358491
2013,5,-3.9622641509
2013,5,-3.9622641509
2013,5,-3.9622641509
2013,5,-2.1622641509
2013,5,-3.9622641509
2013,5,-3.9622641509
2013,5,0.0377358491
2013,5,7.3377358491
2013,5,14.8377358491
2013,5,3.4377358491
2013,5,12.0377358491
2013,5,38.2377358491
2013,5,-3.3622641509
2013,5,6.8377358491
2013,5,1.0377358491
2013,5,-1.9622641509
2013,5,60.8377358491
2013,5,-2.7622641509
2013,5,-3.3622641509
2013,5,-2.1622641509
2013,5,4.4377358491
2013,5,-3.5622641509
2013,5,0.2377358491
2013,5,13.0377358491
2013,5,50.4377358491
2013,5,3.8377358491
2013,5,8.6377358491
2013,5,30.6377358491
2013,5,-3.9622641509
2013,5,-3.9622641509
2013,5,7.0377358491
2013,6,-2.7622641509
2013,6,-2.1622641509
2013,6,0.0377358491
2013,6,0.8377358491
2013,6,-0.1622641509
2013,6,-3.3622641509
2013,6,1.4377358491
2013,6,-3.7622641509
2013,6,-3.9622641509
2013,6,-3.9622641509
2013,6,1.2377358491
2013,6,2.6377358491
2013,6,9.2377358491
2013,6,5.2377358491
2013,6,-3.9622641509
2013,6,-2.1622641509
2013,6,39.2377358491
2013,6,19.0377358491
2013,6,4.6377358491
2013,6,35.4377358491
2013,6,1.2377358491
2013,6,18.8377358491
2013,6,-3.3622641509
2013,6,-1.3622641509
2013,6,-0.1622641509
2013,6,-3.7622641509
2013,6,-3.9622641509
2013,6,-2.9622641509
2013,6,5.2377358491
2013,6,11.4377358491
2013,7,-3.1622641509
2013,7,-2.9622641509
2013,7,-3.5622641509
2013,7,8.2377358491
2013,7,2.6377358491
2013,7,-3.9622641509
2013,7,-3.9622641509
2013,7,33.8377358491
2013,7,0.2377358491
2013,7,-0.3622641509
2013,7,-3.5622641509
2013,7,-1.7622641509
2013,7,31.6377358491
2013,7,6.6377358491
2013,7,-0.9622641509
2013,7,27.8377358491
2013,7,0.0377358491
2013,7,-1.9622641509
2013,7,-3.5622641509
2013,7,22.8377358491
2013,7,-3.9622641509
2013,7,1.6377358491
2013,7,55.0377358491
2013,7,36.6377358491
2013,7,-2.3622641509
2013,7,37.0377358491
2013,7,15.2377358491
2013,7,7.2377358491
2013,7,-3.3622641509
2013,7,-3.3622641509
2013,7,1.4377358491
2013,8,8.2377358491
2013,8,-3.9622641509
2013,8,4.2377358491
2013,8,-2.1622641509
2013,8,-1.9622641509
2013,8,-3.6622641509
2013,8,-3.9622641509
2013,8,7.8377358491
2013,8,-3.9622641509
2013,8,3.2377358491
2013,8,69.8377358491
2013,8,152.8377358491
2013,8,23.0377358491
2013,8,-3.1622641509
2013,8,-3.3622641509
2013,8,53.4377358491
2013,8,111.4377358491
2013,8,135.6377358491
2013,8,98.4377358491
2013,8,103.8377358491
2013,8,140.8377358491
2013,8,13.4377358491
2013,8,19.2377358491
2013,8,14.1377358491
2013,8,-3.9622641509
2013,8,4.6377358491
2013,8,133.4377358491
2013,8,41.8377358491
2013,8,-3.9622641509
2013,8,-3.9622641509
2013,8,-3.9622641509
2013,9,-2.1622641509
2013,9,-3.9622641509
2013,9,15.6377358491
2013,9,18.4377358491
2013,9,2.5377358491
2013,9,22.0377358491
2013,9,-3.9622641509
2013,9,14.6377358491
2013,9,-1.3622641509
2013,9,12.0377358491
2013,9,16.4377358491
2013,9,12.4377358491
2013,9,19.2377358491
2013,9,66.6377358491
2013,9,25.4377358491
2013,9,16.6377358491
2013,9,-3.9622641509
2013,9,12.4377358491
2013,9,81.8377358491
2013,9,42.8377358491
2013,9,75.6377358491
2013,9,3.2377358491
2013,9,1.0377358491
2013,9,1.8377358491
2013,9,1.4377358491
2013,9,0.0377358491
2013,9,0.6377358491
2013,9,-3.3622641509
2013,9,12.0377358491
2013,9,14.8377358491
